Question_ID,Question,Metric,Answer_Position,Answer,Value,Value_Number,Value_Units,Value_Seconds,Is_Approximate
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,8,Real Madrid,2,2.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,9,Mallorca,2,2.0,hat-tricks,,false
88,Lionel Messi — Hat-Tricks by Opponent (La Liga),hat_tricks,10,Granada,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,1,Sevilla,5,5.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,2,Getafe,3,3.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,3,Espanyol,3,3.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,4,Atlético Madrid,3,3.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,5,Celta Vigo,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,6,Athletic Club,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,7,Deportivo La Coruña,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,8,Real Sociedad,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,9,Villarreal,2,2.0,hat-tricks,,false
89,Cristiano Ronaldo — Hat-Tricks by Opponent (La Liga),hat_tricks,10,Granada,2,2.0,hat-tricks,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,1,Cristiano Ronaldo,25,25.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,2,Pepe,20,20.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,3,João Moutinho,19,19.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,4,Gianluigi Buffon,17,17.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,5,Leonardo Bonucci,17,17.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,6,Bastian Schweinsteiger,18,18.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,7,Lilian Thuram,16,16.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,8,Luka Modrić,15+,15.0,matches,,true
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,9,Iker Casillas,14,14.0,matches,,false
90,Players with Most Appearances in UEFA European Championship (Euros),appearances,10,Andrés Iniesta,14,14.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,1,Sergio Ramos,10,10.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,2,Toni Kroos,10,10.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,3,Marcelo,10,10.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,4,Karim Benzema,9,9.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,5,Luka Modrić,9,9.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,6,Dani Carvajal,9,9.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,7,Lionel Messi,8,8.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,8,Gerard Piqué,7,7.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,9,Andrés Iniesta,7,7.0,matches,,false
91,Players with Most Appearances in FIFA Club World Cup,appearances,10,Casemiro,7,7.0,matches,,false
92,Lionel Messi — Most Games With Teammates,appearances,1,Sergio Busquets,~570,570.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,2,Gerard Piqué,~520,520.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,3,Andrés Iniesta,~490,490.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,4,Dani Alves,~390,390.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,5,Xavi,~400,400.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,6,Javier Mascherano,~335,335.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,7,Jordi Alba,~330,330.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,8,Pedro,~320,320.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,9,Víctor Valdés,~300,300.0,matches,,true
92,Lionel Messi — Most Games With Teammates,appearances,10,Neymar,~190,190.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,1,Karim Benzema,~340,340.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,2,Sergio Ramos,~335,335.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,3,Marcelo,~330,330.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,4,Luka Modrić,~290,290.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,5,Pepe,~285,285.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,6,Toni Kroos,~240,240.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,7,Casemiro,~230,230.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,8,Gareth Bale,~205,205.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,9,Raphaël Varane,~200,200.0,matches,,true
93,Cristiano Ronaldo — Most Games With Teammates,appearances,10,Ángel Di María,~190,190.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,1,Xavi,~570,570.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,2,Lionel Messi,~490,490.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,3,Sergio Busquets,~480,480.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,4,Gerard Piqué,~450,450.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,5,Carles Puyol,~375,375.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,6,Dani Alves,~370,370.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,7,Víctor Valdés,~350,350.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,8,Pedro,~345,345.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,9,Jordi Alba,~320,320.0,matches,,true
94,Andrés Iniesta — Most Games With Teammates,appearances,10,Samuel Eto’o,~290,290.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,1,Paul Scholes,~480,480.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,2,Gary Neville,~440,440.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,3,Roy Keane,~400,400.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,4,Rio Ferdinand,~380,380.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,5,Wayne Rooney,~380,380.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,6,Nemanja Vidić,~350,350.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,7,Patrice Evra,~340,340.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,8,David Beckham,~330,330.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,9,Michael Carrick,~330,330.0,matches,,true
95,Ryan Giggs — Most Games With Man United Teammates,appearances,10,Denis Irwin,~300,300.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,1,Iker Casillas,~470,470.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,2,Marcelo,~450,450.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,3,Karim Benzema,~430,430.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,4,Cristiano Ronaldo,~340,340.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,5,Luka Modrić,~320,320.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,6,Pepe,~300,300.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,7,Gerard Piqué,~300 (Spain),300.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,8,Xabi Alonso,~290,290.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,9,Toni Kroos,~280,280.0,matches,,true
96,Sergio Ramos — Most Games With Teammates,appearances,10,Casemiro,~270,270.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,1,Daniele De Rossi,~550,550.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,2,Simone Perrotta,~280,280.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,3,Philippe Mexès,~250,250.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,4,Mirko Vučinić,~250,250.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,5,Christian Panucci,~240,240.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,6,Rodrigo Taddei,~230,230.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,7,Alessandro Florenzi,~220,220.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,8,Matteo Brighi,~200,200.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,9,Gabriel Batistuta,~190,190.0,matches,,true
97,Francesco Totti — Most Games With Roma Teammates,appearances,10,Vincenzo Montella,~185,185.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,1,Andrés Iniesta,~570,570.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,2,Lionel Messi,~400,400.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,3,Sergio Busquets,~380,380.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,4,Carles Puyol,~375,375.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,5,Gerard Piqué,~350,350.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,6,Dani Alves,~320,320.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,7,Víctor Valdés,~310,310.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,8,Samuel Eto’o,~300,300.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,9,Thierry Henry,~180,180.0,matches,,true
98,Xavi — Most Games With Teammates,appearances,10,Neymar,~150,150.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,1,Alessandro Costacurta,~660,660.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,2,Franco Baresi,~450,450.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,3,Demetrio Albertini,~420,420.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,4,Mauro Tassotti,~400,400.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,5,Roberto Donadoni,~390,390.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,6,Sebastiano Rossi,~370,370.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,7,Filippo Galli,~350,350.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,8,Daniele Massaro,~320,320.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,9,Clarence Seedorf,~310,310.0,matches,,true
99,Paolo Maldini — Most Games With Teammates (AC Milan),appearances,10,Andriy Shevchenko,~300,300.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,1,Giorgio Chiellini,~550,550.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,2,Alessandro Del Piero,~510,510.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,3,Andrea Barzagli,~460,460.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,4,Claudio Marchisio,~440,440.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,5,Leonardo Bonucci,~430,430.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,6,Andrea Pirlo,~350,350.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,7,Fabio Cannavaro,~330,330.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,8,Lilian Thuram,~310,310.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,9,David Trezeguet,~300,300.0,matches,,true
100,Gianluigi Buffon — Most Games With Teammates,appearances,10,Pavel Nedvěd,~290,290.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,1,Jamie Carragher,~600,600.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,2,Sami Hyypiä,~400,400.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,3,Dirk Kuyt,~280,280.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,4,Pepe Reina,~290,290.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,5,Xabi Alonso,~210,210.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,6,Luis Suárez,~150,150.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,7,Fernando Torres,~140,140.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,8,Michael Owen,~130,130.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,9,Robbie Fowler,~120,120.0,matches,,true
101,Steven Gerrard — Most Games With Liverpool Teammates,appearances,10,John Arne Riise,~290,290.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,1,John Terry,~575,575.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,2,Petr Čech,~470,470.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,3,Didier Drogba,~370,370.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,4,Ashley Cole,~330,330.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,5,Michael Essien,~290,290.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,6,Claude Makélélé,~280,280.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,7,Ricardo Carvalho,~270,270.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,8,Joe Cole,~260,260.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,9,Arjen Robben,~160,160.0,matches,,true
102,Frank Lampard — Most Games With Chelsea Teammates,appearances,10,Branislav Ivanović,~230,230.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,1,Dennis Bergkamp,~280,280.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,2,Patrick Vieira,~270,270.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,3,Robert Pirès,~260,260.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,4,Freddie Ljungberg,~240,240.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,5,Ashley Cole,~220,220.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,6,Sol Campbell,~210,210.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,7,Gilberto Silva,~210,210.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,8,Lauren,~200,200.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,9,Kolo Touré,~200,200.0,matches,,true
103,Thierry Henry — Most Games With Arsenal Teammates,appearances,10,Jens Lehmann,~190,190.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,1,Thiago Silva,~200 (Milan/PSG),200.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,2,Maxwell,~195 (Ajax/Inter/Barça/PSG),195.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,3,Marco Verratti,~180 (PSG),180.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,4,Edinson Cavani,~150 (PSG),150.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,5,Javier Pastore,~140 (PSG),140.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,6,Clarence Seedorf,~130 (Milan),130.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,7,Wesley Sneijder,~120 (Ajax/Inter),120.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,8,Paul Pogba,~110 (Juve/Man Utd),110.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,9,Gerard Piqué,~100 (Barça),100.0,matches,,true
104,Zlatan Ibrahimović — Most Games With Teammates (Mixed Clubs),appearances,10,Lucas Moura,~100 (PSG),100.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,1,Paolo Maldini,~320,320.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,2,Alessandro Nesta,~300,300.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,3,Andrea Pirlo,~290,290.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,4,Gennaro Gattuso,~280,280.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,5,Clarence Seedorf,~270,270.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,6,Filippo Inzaghi,~260,260.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,7,Cafu,~250,250.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,8,Ronaldinho,~200 (Brazil + Milan),200.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,9,Dida,~230,230.0,matches,,true
105,Kaka — Most Games With Teammates (AC Milan + Brazil),appearances,10,Kakha Kaladze,~220,220.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,1,Paul Scholes,~480,480.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,2,Ryan Giggs,~450,450.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,3,Rio Ferdinand,~430,430.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,4,Michael Carrick,~420,420.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,5,Nemanja Vidić,~380,380.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,6,Patrice Evra,~370,370.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,7,Darren Fletcher,~330,330.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,8,Gary Neville,~300,300.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,9,David de Gea,~280,280.0,matches,,true
106,Wayne Rooney — Most Games With Teammates (Man United + England),appearances,10,Cristiano Ronaldo,~206,206.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,1,Sergio Ramos,~470,470.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,2,Iker Casillas + Raúl,~450,450.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,3,Marcelo,~400,400.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,4,Roberto Carlos,~370,370.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,5,Fernando Hierro,~340,340.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,6,Xabi Alonso,~320,320.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,7,Guti,~310,310.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,8,Luka Modrić,~280,280.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,9,Cristiano Ronaldo,~250,250.0,matches,,true
107,Iker Casillas — Most Games With Teammates (Real Madrid + Spain),appearances,10,Karim Benzema,~230,230.0,matches,,true
