global_game_id,global_game_number,source_file,source_file_without_extension,match_date_clean,competition_clean,match_teams,team_name,player_name,position,jersey_number,nationality,team_id,description,formation,season,competition,oppenent,player_id,x_position,y_position,temp_match_id
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,borussia_dortmund_2024,Marcel Sabitzer,CDM,20,Unknown,27,Edin Terzić's Borussia Dortmund 2023-24,4-2-3-1,2023-24,Champions League,Real Madrid,sabitzer_marcel,0.6,0.65,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,borussia_dortmund_2024,Ian Maatsen,LB,22,Netherlands,27,Edin Terzić's Borussia Dortmund 2023-24,4-2-3-1,2023-24,Champions League,Real Madrid,maatsen_ian,0.2,0.75,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,borussia_dortmund_2024,Emre Can,CDM,23,German Professional,27,Edin Terzić's Borussia Dortmund 2023-24,4-2-3-1,2023-24,Champions League,Real Madrid,can_emre,0.4,0.65,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,borussia_dortmund_2024,Julian Ryerson,RB,25,Brazil,27,Edin Terzić's Borussia Dortmund 2023-24,4-2-3-1,2023-24,Champions League,Real Madrid,ryerson_julian,0.8,0.75,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,borussia_dortmund_2024,Karim Adeyemi,LW,27,France,27,Edin Terzić's Borussia Dortmund 2023-24,4-2-3-1,2023-24,Champions League,Real Madrid,adeyemi_karim,0.2,0.3,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Thibaut Courtois,GK,1,Belgium,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,courtois_thibaut,0.5,0.9,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Dani Carvajal,RB,2,Portugal,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,carvajal_dani,0.8,0.75,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Jude Bellingham,CAM,5,France,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,bellingham_jude,0.5,0.45,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Nacho Fernández,LCB,6,France,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,nacho_fernandez,0.35,0.78,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Vinícius Júnior,ST,7,Brazilian Professional,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,vinicius_junior,0.58,0.25,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Toni Kroos,LCM,8,German Former Professional,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,kroos_toni,0.35,0.6,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Rodrygo Goes,ST,11,Portugal,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,rodrygo,0.42,0.25,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Eduardo Camavinga,CM,12,France,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,camavinga_eduardo,0.5,0.65,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Federico Valverde,RCM,15,Netherlands,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,valverde_federico,0.65,0.6,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Antonio Rüdiger,RCB,22,Germany,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,rudiger_antonio,0.65,0.78,12
104,104,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,real_madrid_2024 vs borussia_dortmund_2024,real_madrid_2024,Ferland Mendy,LB,23,French Professional,26,Carlo Ancelotti's Real Madrid 2023-24,4-3-1-2,2023-24,Champions League,Borussia Dortmund,mendy_ferland,0.2,0.75,12
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Yann Sommer,GK,1,Switzerland,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,sommer_yann,0.5,0.9,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Denzel Dumfries,RB,2,France,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,dumfries_denzel,0.8,0.65,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Marcus Thuram,ST,9,French Professional,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,thuram_marcus,0.5,0.25,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Lautaro Martínez,ST,10,Spain,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,martinez_lautaro,0.5,0.25,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Francesco Acerbi,RCB,15,Italy,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,acerbi_francesco,0.6,0.79,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Hakan Çalhanoğlu,CM,20,Turkish Professional,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,calhanoglu_hakan,0.5,0.25,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Henrikh Mkhitaryan,LCM,22,Tumor At Age,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,mkhitaryan_henrikh,0.45,0.6,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Nicolò Barella,RCM,23,The World,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,barella_nicolo,0.55,0.6,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Benjamin Pavard,CB,28,France,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,pavard_benjamin,0.5,0.82,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Federico Dimarco,LB,32,Netherlands,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,dimarco_federico,0.2,0.65,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,inter_2025,Alessandro Bastoni,LCB,95,Italy,30,Simone Inzaghi's Inter 2024-25,3-5-2,2024-25,Champions League,PSG,bastoni_alessandro,0.4,0.79,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Achraf Hakimi,RB,2,Morocco,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,hakimi_achraf,0.8,0.75,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Marquinhos,RCB,5,Brazilian Professional,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,marquinhos,0.65,0.78,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,João Neves,CDM,8,Portugal,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,neves_joao,0.5,0.65,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Ousmane Dembélé,RW,10,France,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,dembele_ousmane,0.8,0.3,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Willian Pacho,LCB,14,Unknown,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,pacho_willian,0.35,0.78,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Vitinha,RCM,17,Portuguese Professional,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,vitinha,0.65,0.6,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Enzo Le Fée,ST,19,French Professional,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,lefee_enzo,0.5,0.2,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Fabián Ruiz,LCM,20,Spanish Professional,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,ruiz_fabian,0.35,0.6,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Nuno Mendes,LB,25,France,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,mendes_nuno,0.2,0.75,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Khvicha Kvaratskhelia,LW,77,Georgia,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,kvaratskhelia_khvicha,0.2,0.3,13
105,105,ucl_finals_lineups_2011_2025.csv,ucl_finals_lineups_2011_2025,Unknown,Champions League,psg_2025 vs inter_2025,psg_2025,Gianluigi Donnarumma,GK,99,Italy,29,Luis Enrique's PSG 2024-25,4-3-3,2024-25,Champions League,Inter Milan,donnarumma_gianluigi,0.5,0.9,13
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Sebastiano Rossi,GK,1,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,rossi_sebastiano,0.5,0.95,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Mauro Tassotti,RB,2,El Cl,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,tassotti_mauro,0.85,0.8,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Christian Panucci,LB,3,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,panucci_christian,0.15,0.8,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Demetrio Albertini,CM,4,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,albertini_demetrio,0.45,0.65,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Filippo Galli,CB,5,Unknown,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,galli_filippo,0.35,0.86,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Paolo Maldini,CB,6,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,maldini_paolo,0.65,0.86,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Roberto Donadoni,RW,7,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,donadoni_roberto,0.8,0.6,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Marcel Desailly,CDM,8,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,desailly_marcel,0.55,0.65,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Zvonimir Boban,LW,9,Germany,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,boban_zvonimir,0.2,0.6,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Dejan Savicevic,ST,10,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,savicevic_dejan,0.42,0.25,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Daniele Massaro,ST,11,Portugal,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,massaro_daniele,0.58,0.25,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Andoni Zubizarreta,GK,1,Spain,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,zubizarreta_andoni,0.5,0.95,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Albert Ferrer,RB,2,Spain,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,ferrer_albert,0.85,0.8,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Pep Guardiola,CDM,3,Italy,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,guardiola_pep,0.5,0.68,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Ronald Koeman,CB,4,Netherlands,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,koeman_ronald,0.35,0.86,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Miguel Angel Nadal,CB,5,Portugal,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,nadal_miguel_angel,0.65,0.86,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Jose Mari Bakero,CM,6,Argentina,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,bakero_jose_mari,0.62,0.6,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Sergi Barjuan,LB,7,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,barjuan_sergi,0.15,0.8,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Hristo Stoichkov,LW,8,Bulgarian Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,stoichkov_hristo,0.22,0.35,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Guillermo Amor,CM,9,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,amor_guillermo,0.38,0.6,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Romario,ST,10,"Karateka
Mario Hohn",2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,romario,0.5,0.22,0
106,106,ucl_finals_lineups_remake.csv,ucl_finals_lineups_remake,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Txiki Begiristain,RW,11,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,begiristain_txiki,0.78,0.35,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Sebastiano Rossi,GK,1,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,rossi_sebastiano,0.5,0.95,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Mauro Tassotti,RB,2,El Cl,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,tassotti_mauro,0.85,0.8,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Christian Panucci,LB,3,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,panucci_christian,0.15,0.8,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Demetrio Albertini,CM,4,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,albertini_demetrio,0.45,0.65,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Filippo Galli,CB,5,Unknown,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,galli_filippo,0.35,0.86,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Paolo Maldini,CB,6,Italy,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,maldini_paolo,0.65,0.86,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Roberto Donadoni,RW,7,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,donadoni_roberto,0.8,0.6,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Marcel Desailly,CDM,8,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,desailly_marcel,0.55,0.65,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Zvonimir Boban,ST,9,Germany,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,boban_zvonimir,0.58,0.25,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Dejan Savicevic,LW,10,France,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,savicevic_dejan,0.2,0.6,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,ac_milan_1994,Daniele Massaro,ST,11,Portugal,1,Fabio Capello's Milan 1993-94,4-4-2,1993-94,Champions League,Barcelona,massaro_daniele,0.42,0.25,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Andoni Zubizarreta,GK,1,Spain,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,zubizarreta_andoni,0.5,0.95,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Albert Ferrer,RB,2,Spain,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,ferrer_albert,0.85,0.8,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Pep Guardiola,CDM,3,Italy,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,guardiola_pep,0.5,0.68,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Ronald Koeman,CB,4,Netherlands,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,koeman_ronald,0.35,0.86,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Miguel Angel Nadal,CB,5,Portugal,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,nadal_miguel_angel,0.65,0.86,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Jose Mari Bakero,CM,6,Argentina,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,bakero_jose_mari,0.62,0.6,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Sergi Barjuan,LB,7,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,barjuan_sergi,0.15,0.8,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Hristo Stoichkov,LW,8,Bulgarian Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,stoichkov_hristo,0.22,0.35,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Guillermo Amor,CM,9,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,amor_guillermo,0.38,0.6,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Romario,ST,10,"Karateka
Mario Hohn",2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,romario,0.5,0.22,0
107,107,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,ac_milan_1994 vs fc_barcelona_1994,fc_barcelona_1994,Txiki Begiristain,RW,11,Spanish Former Professional,2,Johan Cruyff's Barcelona 1993-94,4-3-3,1993-94,Champions League,AC Milan,begiristain_txiki,0.78,0.35,0
108,108,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,juventus_1996 vs ajax_1996,ajax_1996,Edwin van der Sar,GK,1,Netherlands,4,Louis van Gaal's Ajax 1995-96,4-3-3,1995-96,Champions League,Juventus,sar_edwin_van_der,0.5,0.95,1
108,108,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,juventus_1996 vs ajax_1996,ajax_1996,Michael Reiziger,RB,2,Netherlands,4,Louis van Gaal's Ajax 1995-96,4-3-3,1995-96,Champions League,Juventus,reiziger_michael,0.85,0.8,1
108,108,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,juventus_1996 vs ajax_1996,ajax_1996,Danny Blind,CB,3,Netherlands,4,Louis van Gaal's Ajax 1995-96,4-3-3,1995-96,Champions League,Juventus,blind_danny,0.65,0.86,1
108,108,ucl_finals_lineups_subset_verified.csv,ucl_finals_lineups_subset_verified,Unknown,Champions League,juventus_1996 vs ajax_1996,ajax_1996,Frank de Boer,CB,4,Netherlands,4,Louis van Gaal's Ajax 1995-96,4-3-3,1995-96,Champions League,Juventus,boer_frank_de,0.35,0.86,1
